Unnamed: 0,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_fec,candidate_fec_name
1862411,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,101 - AIRPORT,[Write-in],in,US President,statewide,True,,total,9,,
1862412,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,101 - AIRPORT,Evan McMullin,mcmullin,US President,statewide,False,independent,total,14,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862413,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,102 - BEN SALEM,Hillary Clinton,clinton,US President,statewide,False,democratic,total,206,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862414,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,102 - BEN SALEM,Gary Johnson,johnson,US President,statewide,False,libertarian,total,11,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862415,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,102 - BEN SALEM,Jill Stein,stein,US President,statewide,False,green,total,5,P20003984,"STEIN, JILL"
1862416,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,102 - BEN SALEM,Donald Trump,trump,US President,statewide,False,republican,total,404,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862417,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,102 - BEN SALEM,[Write-in],in,US President,statewide,True,,total,7,,
1862418,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,102 - BEN SALEM,Evan McMullin,mcmullin,US President,statewide,False,independent,total,15,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862419,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,103 - PLANK ROAD,Hillary Clinton,clinton,US President,statewide,False,democratic,total,90,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862420,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,103 - PLANK ROAD,Gary Johnson,johnson,US President,statewide,False,libertarian,total,11,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862421,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,103 - PLANK ROAD,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1862422,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,103 - PLANK ROAD,Donald Trump,trump,US President,statewide,False,republican,total,234,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862423,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,103 - PLANK ROAD,[Write-in],in,US President,statewide,True,,total,0,,
1862424,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,103 - PLANK ROAD,Evan McMullin,mcmullin,US President,statewide,False,independent,total,4,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862425,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,104 - EFFINGER,Hillary Clinton,clinton,US President,statewide,False,democratic,total,100,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862426,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,104 - EFFINGER,Gary Johnson,johnson,US President,statewide,False,libertarian,total,8,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862427,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,104 - EFFINGER,Jill Stein,stein,US President,statewide,False,green,total,7,P20003984,"STEIN, JILL"
1862428,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,104 - EFFINGER,Donald Trump,trump,US President,statewide,False,republican,total,259,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862429,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,104 - EFFINGER,[Write-in],in,US President,statewide,True,,total,4,,
1862430,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,104 - EFFINGER,Evan McMullin,mcmullin,US President,statewide,False,independent,total,6,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862431,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,201 - COLLIERSTOWN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,224,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862432,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,201 - COLLIERSTOWN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,14,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862433,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,201 - COLLIERSTOWN,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1862434,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,201 - COLLIERSTOWN,Donald Trump,trump,US President,statewide,False,republican,total,356,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862435,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,201 - COLLIERSTOWN,[Write-in],in,US President,statewide,True,,total,10,,
1862436,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,201 - COLLIERSTOWN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,11,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862437,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,202 - HIGHLAND BELLE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,404,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862438,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,202 - HIGHLAND BELLE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,26,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862439,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,202 - HIGHLAND BELLE,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1862440,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,202 - HIGHLAND BELLE,Donald Trump,trump,US President,statewide,False,republican,total,657,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862441,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,202 - HIGHLAND BELLE,[Write-in],in,US President,statewide,True,,total,8,,
1862442,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,202 - HIGHLAND BELLE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,25,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862443,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,203 - VO-TECH,Hillary Clinton,clinton,US President,statewide,False,democratic,total,167,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862444,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,203 - VO-TECH,Gary Johnson,johnson,US President,statewide,False,libertarian,total,13,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862445,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,203 - VO-TECH,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1862446,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,203 - VO-TECH,Donald Trump,trump,US President,statewide,False,republican,total,139,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862447,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,203 - VO-TECH,[Write-in],in,US President,statewide,True,,total,1,,
1862448,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,203 - VO-TECH,Evan McMullin,mcmullin,US President,statewide,False,independent,total,5,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862449,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,301 - MAURY RIVER,Hillary Clinton,clinton,US President,statewide,False,democratic,total,199,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862450,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,301 - MAURY RIVER,Gary Johnson,johnson,US President,statewide,False,libertarian,total,8,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862451,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,301 - MAURY RIVER,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1862452,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,301 - MAURY RIVER,Donald Trump,trump,US President,statewide,False,republican,total,372,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862453,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,301 - MAURY RIVER,[Write-in],in,US President,statewide,True,,total,2,,
1862454,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,301 - MAURY RIVER,Evan McMullin,mcmullin,US President,statewide,False,independent,total,7,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862455,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,302 - NATURAL BRIDGE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,168,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862456,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,302 - NATURAL BRIDGE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,25,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862457,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,302 - NATURAL BRIDGE,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1862458,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,302 - NATURAL BRIDGE,Donald Trump,trump,US President,statewide,False,republican,total,443,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862459,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,302 - NATURAL BRIDGE,[Write-in],in,US President,statewide,True,,total,4,,
1862460,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,302 - NATURAL BRIDGE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,5,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862461,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,303 - FALLING SPRING,Hillary Clinton,clinton,US President,statewide,False,democratic,total,73,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862462,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,303 - FALLING SPRING,Gary Johnson,johnson,US President,statewide,False,libertarian,total,9,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862463,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,303 - FALLING SPRING,Jill Stein,stein,US President,statewide,False,green,total,0,P20003984,"STEIN, JILL"
1862464,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,303 - FALLING SPRING,Donald Trump,trump,US President,statewide,False,republican,total,216,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862465,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,303 - FALLING SPRING,[Write-in],in,US President,statewide,True,,total,3,,
1862466,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,303 - FALLING SPRING,Evan McMullin,mcmullin,US President,statewide,False,independent,total,5,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862467,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,401 - FAIRFIELD,Hillary Clinton,clinton,US President,statewide,False,democratic,total,181,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862468,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,401 - FAIRFIELD,Gary Johnson,johnson,US President,statewide,False,libertarian,total,12,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862469,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,401 - FAIRFIELD,Jill Stein,stein,US President,statewide,False,green,total,8,P20003984,"STEIN, JILL"
1862470,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,401 - FAIRFIELD,Donald Trump,trump,US President,statewide,False,republican,total,444,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862471,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,401 - FAIRFIELD,[Write-in],in,US President,statewide,True,,total,3,,
1862472,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,401 - FAIRFIELD,Evan McMullin,mcmullin,US President,statewide,False,independent,total,4,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862473,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,402 - MOUNTAIN VIEW,Hillary Clinton,clinton,US President,statewide,False,democratic,total,218,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862474,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,402 - MOUNTAIN VIEW,Gary Johnson,johnson,US President,statewide,False,libertarian,total,21,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862475,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,402 - MOUNTAIN VIEW,Jill Stein,stein,US President,statewide,False,green,total,5,P20003984,"STEIN, JILL"
1862476,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,402 - MOUNTAIN VIEW,Donald Trump,trump,US President,statewide,False,republican,total,672,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862477,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,402 - MOUNTAIN VIEW,[Write-in],in,US President,statewide,True,,total,8,,
1862478,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,402 - MOUNTAIN VIEW,Evan McMullin,mcmullin,US President,statewide,False,independent,total,11,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862479,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,403 - VESUVIUS,Hillary Clinton,clinton,US President,statewide,False,democratic,total,76,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862480,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,403 - VESUVIUS,Gary Johnson,johnson,US President,statewide,False,libertarian,total,3,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862481,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,403 - VESUVIUS,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1862482,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,403 - VESUVIUS,Donald Trump,trump,US President,statewide,False,republican,total,244,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862483,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,403 - VESUVIUS,[Write-in],in,US President,statewide,True,,total,3,,
1862484,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,403 - VESUVIUS,Evan McMullin,mcmullin,US President,statewide,False,independent,total,7,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862485,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,501 - GOSHEN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,60,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862486,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,501 - GOSHEN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,3,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862487,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,501 - GOSHEN,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1862488,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,501 - GOSHEN,Donald Trump,trump,US President,statewide,False,republican,total,272,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862489,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,501 - GOSHEN,[Write-in],in,US President,statewide,True,,total,2,,
1862490,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,501 - GOSHEN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,6,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862491,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,502 - MEADOWVIEW,Hillary Clinton,clinton,US President,statewide,False,democratic,total,244,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862492,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,502 - MEADOWVIEW,Gary Johnson,johnson,US President,statewide,False,libertarian,total,21,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862493,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,502 - MEADOWVIEW,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1862494,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,502 - MEADOWVIEW,Donald Trump,trump,US President,statewide,False,republican,total,317,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862495,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,502 - MEADOWVIEW,[Write-in],in,US President,statewide,True,,total,9,,
1862496,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,502 - MEADOWVIEW,Evan McMullin,mcmullin,US President,statewide,False,independent,total,12,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862497,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,503 - ROCKBRIDGE BATHS,Hillary Clinton,clinton,US President,statewide,False,democratic,total,140,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862498,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,503 - ROCKBRIDGE BATHS,Gary Johnson,johnson,US President,statewide,False,libertarian,total,7,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862499,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,503 - ROCKBRIDGE BATHS,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1862500,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,503 - ROCKBRIDGE BATHS,Donald Trump,trump,US President,statewide,False,republican,total,260,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862501,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,503 - ROCKBRIDGE BATHS,[Write-in],in,US President,statewide,True,,total,4,,
1862502,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,503 - ROCKBRIDGE BATHS,Evan McMullin,mcmullin,US President,statewide,False,independent,total,1,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862503,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,504 - ROCKBRIDGE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,213,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862504,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,504 - ROCKBRIDGE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,21,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862505,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,504 - ROCKBRIDGE,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1862506,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,504 - ROCKBRIDGE,Donald Trump,trump,US President,statewide,False,republican,total,465,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862507,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,504 - ROCKBRIDGE,[Write-in],in,US President,statewide,True,,total,4,,
1862508,Virginia,VA,51,40,Rockbridge County,51163.0,1480166.0,37.81452,-79.44775,ROCKBRIDGE COUNTY,504 - ROCKBRIDGE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,12,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862509,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,# AB - Central Absentee Precinct,Hillary Clinton,clinton,US President,statewide,False,democratic,total,945,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862510,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,# AB - Central Absentee Precinct,Gary Johnson,johnson,US President,statewide,False,libertarian,total,117,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862511,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,# AB - Central Absentee Precinct,Jill Stein,stein,US President,statewide,False,green,total,15,P20003984,"STEIN, JILL"
1862512,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,# AB - Central Absentee Precinct,Donald Trump,trump,US President,statewide,False,republican,total,1487,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862513,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,# AB - Central Absentee Precinct,[Write-in],in,US President,statewide,True,,total,38,,
1862514,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,# AB - Central Absentee Precinct,Evan McMullin,mcmullin,US President,statewide,False,independent,total,33,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1862515,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,## Provisional,Hillary Clinton,clinton,US President,statewide,False,democratic,total,5,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1862516,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,## Provisional,Gary Johnson,johnson,US President,statewide,False,libertarian,total,0,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1862517,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,## Provisional,Jill Stein,stein,US President,statewide,False,green,total,0,P20003984,"STEIN, JILL"
1862518,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,## Provisional,Donald Trump,trump,US President,statewide,False,republican,total,21,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1862519,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,## Provisional,[Write-in],in,US President,statewide,True,,total,0,,
1862520,Virginia,VA,51,40,Rockingham County,51165.0,1488970.0,38.50758,-78.88532,ROCKINGHAM COUNTY,## Provisional,Evan McMullin,mcmullin,US President,statewide,False,independent,total,0,P60022654,"MCMULLIN, EVAN / MINDY FINN"
